epoch,lr,train_loss,val_loss,acc,edit,f1s@0.1,f1s@0.25,f1s@0.5
0.0,0.0005,12.975954233621414,2.6733761172371704,16.491760648657095,31.580475669920936,31.010225206771608,24.104854362782067,12.85165743183667
1.0,0.0005,10.078864774450462,2.4207531307365824,23.430449606866034,33.796412076004046,36.13639376074283,27.680908496123376,14.503929634837338
2.0,0.0005,8.639829943196862,2.111355733926522,24.429551174379608,44.973757841014844,42.512072410805445,33.93353339748397,19.587171225035352
3.0,0.0005,7.689239113101556,1.9192578865529208,32.07515583060363,42.61038709053275,39.43703656185811,32.40005497778878,20.002989548832797
4.0,0.0005,7.179726364465315,1.9519873194000736,29.25809565794834,46.77199853018926,44.33425208475561,35.40906614338196,22.254625425867413
5.0,0.0005,6.409823201148187,1.7643495883801241,34.238648221829116,46.28568281562258,44.4921882410775,36.183922949572114,22.031222763352787
6.0,0.0005,6.170234684649625,1.9992248422829715,32.83921406688579,45.13558303421375,41.21840101446219,34.01166089780643,21.74983328925203
7.0,0.0005,5.768160118079913,1.6342978812323983,42.67409222046752,58.44055099834579,55.41465770746492,48.47689353314637,34.8054170719893
8.0,0.0005,5.396549124285241,2.143833796710946,37.53048253078945,48.720211341966476,45.59169069897202,37.84082564706902,24.60899173703474
9.0,0.0005,5.04255038332063,1.546416280244845,46.707440248659324,57.89344910849974,55.99039844568614,47.26345287663539,34.45793480795962
10.0,0.0005,5.061402708688129,1.5292774328733978,46.44460689393475,58.646680696258855,54.39030624403534,46.40792253910836,31.791902720776626
11.0,0.0005,4.541916465461021,1.7077943108993094,44.68200512273927,54.65818994630267,52.353016636832514,44.87791092137768,30.00954371363001
12.0,0.0005,4.4142615521578605,1.7631730172981015,38.04208681871195,58.49335932971285,51.77134308518095,43.44389072103143,31.079741109175618
13.0,0.0005,4.397909055658389,1.9456465732452501,45.370617351465675,55.19971834549928,50.43231266606808,42.721469292574184,30.446487010504956
14.0,0.0005,4.311352487277761,1.5538542590708435,47.950067242928334,62.590011615578476,59.241630784384256,51.56876833085272,37.23419584014658
15.0,0.0005,4.082600399420725,1.5157941537145654,50.0143414378268,63.01330090571291,59.69795186822068,51.70268980129744,36.18595897512055
16.0,0.0005,4.188946667036291,1.3706178344338789,51.49201176332721,61.35171634480693,59.93140412298257,52.70076679803265,37.18204716385164
17.0,0.0005,3.689161656609357,1.4886319943581112,52.05395059179357,63.13471272985317,61.76341082168547,54.86181702142232,40.298284341206084
18.0,0.0005,3.882368703201658,1.5291784939465842,47.582881791954286,62.25942391172199,57.462681659401184,50.05969658477436,35.58208464447607
19.0,0.0005,3.8777508720277902,1.5762782515764373,47.14761636374797,61.27866072933934,56.713148074619,48.9745645361996,35.11074173062144
20.0,0.0005,3.552051349530656,1.728782532276375,49.59972321583027,58.15896892011254,55.98954064740591,48.99084745733773,34.20937511814816
21.0,0.0005,3.743494398897751,1.5405281767008212,49.32137655481833,60.37668582647328,56.27089819655651,48.244142343713776,33.80713008061476
22.0,0.0005,3.450146889714546,1.4109318210263726,56.29432871468351,64.49170438713831,63.617702531601154,57.90090393881313,42.30430470105311
23.0,0.0005,3.3509234115423125,1.6257580495579276,52.62370187666364,66.87341023616149,63.27666568924117,55.656501562629266,41.705739546216755
24.0,0.0005,3.4930963312582266,1.4531335103353507,54.92491671363441,64.52972276504148,60.53133226229869,52.69337541509487,39.04300113063886
25.0,0.0005,3.0641101093568124,2.071108353605997,43.89808092588769,60.426510661621485,56.537977614081214,50.62266005492807,36.58156416451732
26.0,0.0005,3.728903163075913,1.5631095981504983,55.56922115389981,62.68134521298567,60.17207401627025,53.53871292828806,39.24506874288716
27.0,0.0005,2.874747128296495,1.5776589277606914,53.362537039413844,63.803360227603136,62.11414771491206,54.89224905445782,39.45835272364845
28.0,0.0005,2.9737413002700896,1.894091839637547,49.163006902863266,60.55793603077425,57.5007879291335,50.14271625136637,35.96574194118579
29.0,0.0005,3.3136100376649607,1.6595284560604955,52.67716139976898,59.4032102637488,54.00309071130873,46.71450199595773,33.403681677961586
30.0,0.0005,2.9186362537953703,1.5614412816598426,59.118866524182344,67.7151013466446,64.98769233770207,58.44550099307916,43.711096593021395
31.0,0.0005,3.200997408336732,1.5506669459627902,59.99263396967651,66.1743629043706,62.34675519016436,55.604198272476125,41.33099336879852
32.0,0.0005,2.6618257123012854,3.1954457907836376,26.84438144876424,43.92462298061925,35.6381397646004,29.58801011896527,19.907802685949235
33.0,0.0005,2.9262481417573922,1.7140435536863072,63.195629488674726,65.68379854319271,62.736466737262475,56.6945251035919,42.00028841199503
34.0,0.0005,2.73778770811582,1.8638580489137981,53.885078766301525,64.1045537862996,60.689450518359514,54.05561506065389,39.889914017780356
35.0,0.0005,3.178467983375591,1.7270447340972428,62.286705989363895,58.797065658429666,53.784753305656196,46.8589036661094,34.294537033771775
36.0,0.0005,2.7718787970628656,1.638763349993675,61.88793589321488,67.54789700668323,63.35943812213101,57.76036646561815,43.37104241571982
37.0,0.0005,2.6053648166026426,1.7382415801321112,58.28784437586844,63.764146108763555,59.95543935379772,53.494843419517615,39.45975570021953
38.0,0.0005,2.820689561406181,1.5366563897829408,64.26158336169999,64.58731298890375,58.06197007733681,52.28465915296711,39.574575119353796
39.0,0.0005,2.2799088124934355,1.7610822431485043,57.76273569901954,60.72256977035358,57.078709922700334,49.9228238556315,35.66717631809836
40.0,0.0005,2.655155115522753,1.7904724612849277,62.71694912416783,67.15138633755558,62.17716819968933,55.901133764810176,42.5715031066598
41.0,0.0005,2.6025614462577336,1.800747069885081,62.874760743522636,66.07851245173876,58.17287518634402,51.67280690831595,37.771400380936626
42.0,0.0005,2.94398723536865,1.658091861505156,61.171868460555466,65.39508053875888,60.23759126862986,54.227807900355984,40.95037952858814
43.0,0.0005,2.2056507752965073,1.7502949231542975,62.223983125094165,65.10046056377846,57.55528596191941,51.25148514083616,39.51793991503838
44.0,0.0005,2.2402097627089486,1.7477851777098745,60.48303301878896,64.42678781947461,58.829956945256725,52.10497061392817,38.13558843787586
45.0,0.0005,2.297164652429585,2.000494620369158,53.289992801379455,61.31146806550833,54.199352239088086,48.3601239432682,35.34404677285036
46.0,0.0005,2.4072143478352546,1.624236040497005,65.53133074034186,67.51105815505625,62.63194450273184,56.43912254636313,43.85643429865037
47.0,0.0005,2.474224214212702,2.019082119314142,58.06954202264496,55.17492002047226,45.87879748770396,41.281630085800145,30.20663589030461
48.0,0.0005,2.6001392223109856,1.6434578920862966,61.95523462480678,65.60017316446162,57.77777312827248,52.41904296954236,39.746027096526625
49.0,0.0005,2.2531608663749845,2.021656217152472,57.74398580365065,61.06137085972139,50.9022978172119,45.55071100949572,32.9558136852893
