epoch,lr,train_loss,val_loss,acc,edit,f1s@0.1,f1s@0.25,f1s@0.5
0.0,0.0005,11.808505821228028,2.9269214391708376,15.004208392737517,10.176582481845639,12.669681611760828,9.04977210949847,4.524885231670712
1.0,0.0005,10.657275891304016,2.791529726982117,13.72966659223251,15.264873722768462,17.316015055940028,16.450214190139175,8.658006397931665
2.0,0.0005,9.285285997390748,2.6066267490386963,18.81924523764536,30.307345286292655,23.255809516452103,15.94683941678471,7.973417489875648
3.0,0.0005,7.872059214115143,1.9276108145713806,36.35020698421423,40.04835164835164,44.574775218651894,34.01759046791892,26.39295703683408
4.0,0.0005,7.501691162586212,1.739794623851776,39.69802634969167,42.10134251713198,43.01074772069083,38.709672451873686,26.88171546262666
5.0,0.0005,6.1813396453857425,1.551262128353119,43.25712420770565,40.34784931252322,39.914158184439444,37.33905088830214,29.18454445053409
6.0,0.0005,5.598088121414184,1.429463303089142,48.20413281343937,29.75446326030825,29.7258256074667,25.974021855663025,20.202016083657444
7.0,0.0005,5.357465600967407,1.5861961126327515,44.76183932528299,35.28842735687169,36.20071223667535,31.541214028790133,23.655909369292143
8.0,0.0005,5.209505796432495,1.4220731616020204,54.20238074789151,36.06455796009865,40.34187583116422,35.21367070295916,30.42734591663446
9.0,0.0005,4.614931094646454,1.2789752542972566,58.11189171547829,41.09677524372647,44.99999539802343,42.14285254088061,34.64285254088071
10.0,0.0005,4.526003062725067,1.3715237140655518,60.19547554837934,41.6248371206102,49.44648979854621,46.12545658821414,35.05534588710728
11.0,0.0005,4.3186499118804935,1.2325772166252136,62.438806534173864,39.236936312344675,46.20689202265205,41.37930581575555,32.068960988169486
12.0,0.0005,4.15839159488678,1.323917406797409,56.916364635759315,43.05768742813281,47.96904747176324,43.71372832282712,34.81624282959708
13.0,0.0005,3.910772579908371,1.04040384888649,70.0276551522751,52.01488411947471,58.19671646676001,55.7377000733174,47.95081482741584
14.0,0.0005,3.468899887800217,1.1139563024044037,72.72617963825,53.302798925269144,57.894732140666896,54.511273494050386,43.60901785495274
15.0,0.0005,3.383202922344208,0.9517940491437912,77.7161310270196,56.48724970282799,65.96194014437144,63.847775239508884,54.12261667714109
16.0,0.0005,3.4130440413951875,1.2118057548999785,66.43592077915386,52.07334685301437,58.59872122195667,54.7770651710013,45.010610818559776
17.0,0.0005,3.1067322313785555,0.9466638773679733,77.97550543655633,59.28767213178978,68.23027228754223,64.8187584282672,53.73133838562336
18.0,0.0005,2.717807251214981,1.0408006399869918,76.49999141144339,60.69887762885476,69.56521242337797,67.73454880781735,59.954228441684656
19.0,0.0005,2.823433071374893,1.129021942615509,71.68009344349589,55.69157509157509,65.09635483990517,62.09849616752832,53.10492015039776
20.0,0.0005,3.1468463480472564,1.1061531186103821,68.61569644605528,51.46947270136125,57.48987371592755,56.275298817142136,45.748983027668565
21.0,0.0005,2.667391765117645,0.9068017810583114,78.84982049916691,67.27520442520442,75.11520240045479,71.88939594884191,63.13363558017835
22.0,0.0005,2.3162717312574386,0.919652658700943,80.41293780167305,64.98912809270865,72.7272678116043,70.56276564710215,61.038956123292685
23.0,0.0005,2.17851300239563,0.9020300418138504,81.25461634917636,67.25831961918918,75.05720327005987,71.39587603893861,66.36155109614687
24.0,0.0005,2.0568980306386946,0.8367619276046753,82.40720064585946,68.97915056182657,75.86206399429284,73.10344330463766,67.58620192532734
25.0,0.0005,1.9600752770900727,0.8944148644804955,80.91450950753216,70.01008895757178,80.58251927479057,77.66989791556729,70.38834451750907
26.0,0.0005,1.880553764104843,0.8750467389822006,79.37200474088324,65.42111633599048,72.36841612274965,69.73683717538124,61.40350384204795
27.0,0.0005,1.8153169214725495,1.0370566457509995,78.59731693491592,69.0270235306041,78.15533480877117,77.18446102236341,65.04853869226638
28.0,0.0005,1.7902949064970017,1.1567110300064087,75.06742016936633,62.81950078906601,71.13163474849226,68.82216592632136,62.81754698867705
29.0,0.0005,1.783185636997223,0.9637777298688889,80.06424240342169,68.80195333031818,76.36363140093006,73.18181321911192,64.99999503729376
30.0,0.0005,1.7232504576444625,0.900891424715519,80.17074050535066,68.01791054948949,76.85184687596484,74.53703206115001,66.20369872781673
31.0,0.0005,1.7236923217773437,1.1249471992254256,79.02159163131044,69.41177213328243,76.88563977125435,75.42578575665581,70.07298770312784
32.0,0.0005,2.1612582564353944,1.1307248264551162,74.63112149372176,65.81250862663906,71.96261184088165,69.15887352312464,59.813079130601345
33.0,0.0005,2.038030815124512,0.9535197272896767,81.09143377364,67.09775979871208,73.08533424091122,70.89715043347141,63.45732548817605
34.0,0.0005,1.806347492337227,1.0293504536151885,78.68835563495199,70.29798908255191,76.70587736758509,74.35293619111451,68.23528913229102
35.0,0.0005,2.210244619846344,1.1758762717247009,75.58788669976124,63.61245596508754,73.95348339329401,70.69766943980565,62.790692695619654
36.0,0.0005,1.7199258089065552,0.9307483553886413,82.4243777590738,72.80260967103074,81.3559272069371,78.45035819967318,72.63922018514535
37.0,0.0005,1.5378930002450943,1.086352702975273,78.11120463094973,57.29996231141373,64.4763811892789,62.42299309892984,55.44147359174302
38.0,0.0005,1.406919214129448,1.028786526620388,81.20480272085473,71.72129191259624,78.9473634283788,77.99042562933572,72.72726773459891
39.0,0.0005,1.2903385162353516,0.9689168572425843,81.65827850971365,69.27157846416158,76.81817685547553,73.63635867365737,67.72726776456648
40.0,0.0005,1.2219528347253799,1.0109579384326934,83.7418623426147,74.83397304449937,79.80997125721507,78.85985249236947,74.10925866814146
41.0,0.0005,1.2038074553012847,1.118473646044731,79.1023240634179,68.16529133948488,74.59953736616973,72.3112078467189,65.90388519225671
42.0,0.0005,1.1947443917393685,1.5893389880657196,70.39524537506227,64.08585586800689,73.41175972052629,70.11764207346747,63.999995014643986
43.0,0.0005,1.3207236140966416,1.0836638033390045,79.95259116752838,70.71107708265751,78.65706934699752,77.21822042613424,68.58512690095442
44.0,0.0005,1.1977153658866881,0.9092614114284515,83.50310046893519,77.42754848637202,85.43688820682938,81.06795616799445,74.27183966314013
45.0,0.0005,1.127970914542675,1.0206038013100625,82.38830582132367,77.56847029781812,84.87804378239173,81.46340963605027,73.17072670922104
46.0,0.0005,1.107902431488037,1.068171826004982,82.77994400261092,72.47550127890685,80.09367183212794,75.87821515765488,68.85245403353314
47.0,0.0005,1.1114396557211876,1.2500087529420854,76.31963172269269,64.24397448470675,73.90299733509733,71.13163474849226,62.35565322424289
48.0,0.0005,1.1421214044094086,0.9653250366449356,83.2557500386485,71.92318036878542,81.14557973376806,77.80429095095184,71.59904035429315
