epoch,lr,train_loss,val_loss,acc,edit,f1s@0.1,f1s@0.25,f1s@0.5
0.0,0.0005,9.998467808678036,2.3767173630850658,10.89975845410628,10.105905998763143,0.0,0.0,0.0
1.0,0.0005,9.14682388305664,2.339633430753435,23.580917874396135,18.283858998144712,19.480516939619154,7.792205251307963,0.0
2.0,0.0005,8.415072986057826,2.2500833102634976,20.42572463768116,12.362399505256649,9.523807583877485,0.0,0.0
3.0,0.0005,7.527139504750569,2.126131330217634,22.67512077294686,26.040507111935685,21.276591519353488,11.702123434247792,5.319144710845366
4.0,0.0005,6.620938482738676,2.0256429740360806,24.003623188405797,26.947278911564627,20.338979203933192,10.169487678510187,5.649713667211914
5.0,0.0005,5.71819223676409,1.8013188668659754,30.117753623188406,34.94511440940013,28.292678313385643,16.585361240215445,7.804873435338837
6.0,0.0005,4.740029266902378,1.497909086091178,53.63828502415459,52.757516810311834,58.46153346183475,51.53845653875787,37.692302692604216
7.0,0.0005,3.9616377694266185,1.1719303216253008,64.05495169082126,67.99500103071531,74.39999501152032,67.99999501152037,47.19999501152053
8.0,0.0005,3.4277346474783763,0.9572714013712746,66.13828502415458,72.8047780376973,82.03124500274687,74.99999500274691,53.90624500274704
9.0,0.0005,3.9670823415120444,0.7926924441541944,66.66666666666667,62.30309028445674,71.5328417249191,70.80291471761983,48.90510449864189
10.0,0.0005,3.2068161283220564,0.7185980805328914,72.13164251207729,76.60971964543394,85.82995453261022,81.78137153665884,61.53845655690184
11.0,0.0005,2.64994630359468,0.7532193149839129,69.76147342995169,79.88172541743971,84.58497524348168,83.0039475754975,57.707504887750595
12.0,0.0005,2.3862182072230746,0.7786733082362584,70.1086956521739,78.53961201705563,84.46214640402563,81.27489540800971,58.16732568689429
13.0,0.0005,2.272074682371957,0.6252179869583675,74.27536231884058,80.79158936301793,86.29031759657938,86.29031759657938,70.16128533851493
14.0,0.0005,2.1090955507187616,0.7423901259899139,73.68659420289855,81.2475588321453,86.82170042755874,83.72092523376028,65.89146786941929
15.0,0.0005,1.9910113243829637,0.8573369766984668,73.20350241545894,82.52628324056897,84.67741437077292,83.06451114496647,66.93547888690203
16.0,0.0005,1.8845019851412093,0.9679624608584813,72.14673913043478,78.8126159554731,85.12396197629971,81.8181768523328,66.11569751348989
17.0,0.0005,1.8090503840219407,1.1102283086095537,71.79951690821257,79.12183055040198,85.24589666655497,84.42622453540743,71.31147043704684
