epoch,lr,train_loss,val_loss,acc,edit,f1s@0.1,f1s@0.25,f1s@0.5
0.0,0.0005,11.736435842514037,2.9306361436843873,8.7057438398789,14.708836320049135,14.225939227254763,9.205018725162898,6.69455847411707
1.0,0.0005,10.497826719284058,2.773699641227722,13.867630981414516,17.017337315621063,18.473892885599017,16.064254331382205,8.032125817326431
2.0,0.0005,9.137823963165284,2.6642005920410154,17.029686317382893,24.27373324615887,21.686742323451433,14.45782666080133,7.228910998152234
3.0,0.0005,8.1036745429039,2.181421184539795,28.39458413926499,30.192401127984652,29.879513072551283,24.096380542430996,14.939754036407537
4.0,0.0005,6.793045461177826,1.7652111530303956,37.017912707089394,37.925086266390615,39.664799609719395,33.51954821307145,24.022341509161123
5.0,0.0005,6.084885585308075,1.6504878520965576,38.94542090656799,40.11316654808376,41.20171179124745,38.626604495110136,27.467806211848593
6.0,0.0005,5.893865013122559,1.701149570941925,45.069380203515266,33.48260337739667,33.71150281347827,28.849266184629098,23.98702955577997
7.0,0.0005,5.650893974304199,1.4257039308547974,45.85316626019679,37.06977808201356,32.57328541178218,28.338757724485852,24.429962936212352
8.0,0.0005,4.944052910804748,1.3243308067321777,53.854175426793375,33.46532879703611,39.02438590203982,33.53658102399111,26.52438590204005
9.0,0.0005,4.650650525093079,1.3192333936691285,51.97376166848877,41.133385112668535,40.92526223217845,38.078287143210524,29.89323376242775
10.0,0.0005,4.431766653060913,1.3142198503017426,51.29257421579346,37.26547739505057,39.464878396159406,34.782604148667836,27.759192777430535
11.0,0.0005,4.272903347015381,1.3426135778427124,56.04070305272896,35.355347304359654,38.782046826974955,35.57691862184679,29.48717503210332
12.0,0.0005,3.819954973459244,1.1315991282463074,63.7490539063157,43.02419841395149,49.4809642412691,45.67473586756671,37.71625835891629
13.0,0.0005,3.624680095911026,1.305357712507248,61.77949709864603,44.15568944032038,53.149601456150855,48.425192007332,40.157475471899026
14.0,0.0005,3.763304191827774,1.2535059094429015,57.98166680682869,37.802278030586436,41.15107493094604,37.12229795252882,28.489204427349108
15.0,0.0005,3.404114472866058,1.1707920730113983,61.02934992851737,51.807020210910366,55.78747149473089,50.47437851560379,43.64325897101184
16.0,0.0005,2.999010854959488,1.0993087887763977,67.09948700698007,53.47516328513416,61.363631580650626,54.545449762468856,45.83332855034772
17.0,0.0005,2.808924323320389,1.0251859068870544,68.87057438398789,51.718527520356794,61.9666000757264,55.658622339177256,47.49535703305488
18.0,0.0005,2.747669917345047,1.2873402416706086,67.95559666975024,47.93465395191875,56.22641031762233,53.58490088366009,45.66037258177338
19.0,0.0005,2.595688247680664,1.0939594209194183,67.80253973593474,53.24910063655526,60.038236119314966,56.59655351893258,47.418733251246245
