epoch,lr,train_loss,val_loss,acc,edit,f1s@0.1,f1s@0.25,f1s@0.5
0.0,0.0005,11.78683865070343,2.9302443504333495,11.976540796378227,15.134135982248111,17.316015055940028,17.316015055940028,15.584413324338325
1.0,0.0005,10.700089049339294,2.7985153436660766,12.490997016153925,17.056332778586786,17.42738312356925,16.597507604897075,8.298752418175543
2.0,0.0005,9.35275194644928,2.6617080688476564,13.442741022738964,26.429223585974153,17.730492359288707,15.602832784820752,8.510634203261363
3.0,0.0005,8.064070665836335,2.018610143661499,29.600096031827693,41.87385872454523,40.469203371144616,28.73899809255248,18.181813341819815
4.0,0.0005,7.120559978485107,1.8767104625701905,26.057207531639058,39.74130163632452,37.88300342827944,34.54038504387839,26.183839082875828
5.0,0.0005,7.018013620376587,1.72395179271698,37.97372843571012,31.38052612592087,35.84228929760725,32.974905785062504,23.297486430224062
6.0,0.0005,5.932644402980804,1.51308571100235,44.764550536749326,34.3815085390984,37.59398026096786,34.58646146397543,27.443604321118453
7.0,0.0005,5.361737644672393,1.5116495490074158,46.04211681585897,32.8874575089999,34.39490010614076,30.573244055185416,24.522288641172825
8.0,0.0005,4.987661147117615,1.542166829109192,51.59995884350242,38.334643591561,42.909086271141,38.18181354386832,29.09090445295942
9.0,0.0005,4.649003434181213,1.655449116230011,51.46105566416298,38.47464691571778,40.20796773029736,35.70190187241181,27.729631508460507
10.0,0.0005,4.636180484294892,1.3470099687576294,55.80478101313578,43.39137973475845,45.90163470273868,41.89434872823964,33.51547805428713
11.0,0.0005,4.375406569242477,1.30258948802948,61.477518263195805,47.252747510734324,48.36363172568639,43.99999536205008,35.63635899841383
12.0,0.0005,4.082138347625732,1.3718587517738343,60.11935384298796,37.93195761964638,40.24577146113433,35.33025686820045,31.95084058555841
13.0,0.0005,3.808622586727142,1.1681539356708526,64.52481393833385,48.63273345180367,54.99999525747082,51.153841411317,42.30768756516326
14.0,0.0005,3.785390335321426,1.6506088495254516,50.481873992523234,39.04494334714833,41.55404956908605,37.162157677194216,27.36486037989711
15.0,0.0005,3.4433331191539764,1.0017630815505982,72.39770895496794,57.09326404312319,63.68931562907001,58.64077193974965,48.54368456110896
16.0,0.0005,2.931399089097977,1.088189858198166,71.99986281167473,58.30591744329884,64.87602820136979,61.983466217898744,53.71900340798145
17.0,0.0005,2.801453059911728,1.2380416810512542,66.33912954007614,55.268311609742305,60.76458270783694,58.752510273229305,48.692148100191154
18.0,0.0005,3.21263302564621,1.0857093662023545,70.19412148026203,57.04999123683334,59.10780201095931,56.877318739583856,48.69888007787389
19.0,0.0005,2.8790083646774294,1.163473129272461,70.99324347498028,53.990640714701826,56.92883425682822,53.55804773997431,47.56553837667849
20.0,0.0005,2.601879522204399,1.2478047370910645,72.62921425386699,56.45096751478636,57.62711393916218,55.74387476778744,48.21091808228844
21.0,0.0005,2.338999006152153,0.9556952387094497,74.78650066879308,59.00492331449307,65.21738651556848,63.63635884758428,55.731220507663394
22.0,0.0005,2.3849260866642,1.3257883936166763,67.44006585039614,57.30334896584897,62.24065903815399,60.1659702414735,52.69709057342378
23.0,0.0005,2.481130114197731,1.0879811197519302,73.05621291628083,62.340076415338785,67.64091370958147,66.80584064068795,58.03757341730594
24.0,0.0005,2.167949026823044,0.9661093860864639,76.91634941866447,68.2977392977393,73.75565114954681,72.85067377398123,63.800900018325144
25.0,0.0005,2.00682712495327,0.9451589286327362,77.42737593030833,58.70131710271962,67.46031266510805,65.47618568098108,58.333328538123965
26.0,0.0005,1.984389290213585,1.2168366461992264,73.93593305209727,63.01516411951194,67.99116504129972,65.34215841878319,59.161142966244576
27.0,0.0005,2.03041689991951,1.0498419046401977,73.93593305209727,62.44531786304649,68.05845024402822,65.97076757179441,58.45510995175272
28.0,0.0005,2.370912051200867,0.9643944561481476,77.20615975580478,63.419708806665334,70.66380666003363,69.37901008615783,61.2419651182778
29.0,0.0005,2.0042833030223846,1.2916490852832794,69.5236135404877,63.74166488184479,69.26605007627762,66.51375649829598,55.963297782699705
30.0,0.0005,2.821678563952446,1.0903495669364929,69.70881777960696,58.573206553379336,65.44714963885619,61.78861305349036,53.25202768763676
31.0,0.0005,2.1563804358243943,0.9181926310062408,76.2767088520767,68.83796773586394,75.16778028557304,73.37807111331355,64.87695254508093
32.0,0.0005,1.9291562110185623,0.949939227104187,77.78406557601949,68.10873681001118,75.22522026996624,72.52251756726355,65.31531036005637
33.0,0.0005,1.9101315826177596,1.10772924721241,75.0677367356038,62.707670247887634,70.28199074350333,67.24511438775498,59.43600375868778
34.0,0.0005,1.8252654641866684,1.0038628786802293,77.14785471756353,63.076984235155145,69.50958998477039,68.23027228754223,58.848609174535895
35.0,0.0005,1.6463935166597365,0.9496331721544266,80.76791165071852,70.19001186541232,78.321673341484,74.59206961188029,67.59906261887333
36.0,0.0005,1.5118488401174546,0.9986398369073868,80.07511060808726,65.95497137011864,74.34782116644647,72.1739081229682,65.21738638383779
37.0,0.0005,1.482807531952858,0.9788997441530227,80.12655623006482,64.13519409160509,72.68907075109489,70.58823041496044,59.66386066706134
38.0,0.0005,1.4298781394958495,1.008939155936241,78.47000720238708,62.403894676616105,68.89352331292174,67.64091370958147,59.707719555092986
39.0,0.0005,1.4305580019950868,1.068550279736519,80.13856020852626,65.35621453298799,70.98120598515555,68.05845024402822,60.96032915843328
40.0,0.0005,1.288186749815941,1.2918011218309402,78.78382549645025,68.01995075985258,76.52581661211433,75.58684947596409,69.01407952291248
41.0,0.0005,1.3284606695175172,0.9722106531262398,79.92420345028638,70.24653727914597,75.44642362414334,75.44642362414334,67.4107093384291
42.0,0.0005,1.4393334597349168,1.256368550658226,74.32863463319272,68.05562480997264,76.14678402123171,75.68806842490142,63.76146292031433
43.0,0.0005,1.950347337126732,1.410529464483261,71.24018246047261,57.33910665045615,66.52719177911837,64.85355161175437,54.393300565729334
44.0,0.0005,1.6853249400854111,1.0812458962202072,79.27941832150084,67.19968003011482,74.28570935355665,71.64834671619403,65.05494012278746
45.0,0.0005,1.431580701470375,1.090615426003933,80.28946736632713,69.1258021028078,76.82118711635485,75.4966838050966,66.66666173004143
46.0,0.0005,1.248665702342987,1.0256071269512177,81.30294611928525,73.18958338013809,79.18551540294047,77.82804933959204,71.49320771063279
47.0,0.0005,1.1683093041181565,1.0752066627144814,79.88476180677024,73.67942025227987,77.0601286850763,76.61469438663532,69.04231131313868
48.0,0.0005,1.1363793715834618,1.096203763782978,80.76619679665261,75.83509286412512,79.72349733133034,79.72349733133034,71.42856645575434
49.0,0.0005,1.1970722004771233,1.0796795770525933,79.12336660150221,70.20111293004847,73.50426860371499,73.50426860371499,67.09401219345861
